,Unnamed: 0,Listing,Location,Address1,Address2,Address3,Price,Arrangement,Num_Bedrm,Num_Bathrm,Area,Condominium,Neighborhood_Rating,Gymnasium,CCTV,Utility room,Indoor Pool,Air conditioning,Alarm System,Amphitheater,Balcony,Bar,Basement Parking,Billiards table,Broadband internet available,Built-in wardrobes,Business Center,Central air conditioning,Clinic,Club House,Drying Area,Elevators,Ensuite,Entertainment room,Fire exits,Fitness center,Floorboards,Function Room,Game Room,Gas heating,Gym,Health Club,Hydronic heating,Indoor spa,Indoor Tree House,Intercom,Jacuzzi,Laundry Area,Lobby,Lounge,Maids Room,Meeting rooms,Multi-Purpose Hall,Open fireplace,Pay TV access,Powder room,Reception Area,Sauna,Shower rooms,Sky lounge,Smoke detector,Social hall,Split-system heating,Study room,Theater,Wi-Fi,Daycare Center,Fire Alarm,Fire sprinkler system,Courtyard,Sauna.1,Library,Function area,Pond,Helipad,Open space,24-hour security,Drying area,Gazebos,Spa,Shops,Study area,Golf Area,Badminton court,Balcony.1,Basketball court,Carport,Clubhouse,Deck,Fully fenced,Garage,Garden,Gazebo,Health Club.1,Jacuzzi.1,Jogging path,Landscaped Garden,Multi-purpose lawn,Open car spaces,Outdoor spa,Parking lot,Parks,Playground,Pool bar,Remote garage,Secure parking,Shower rooms.1,Sports facilities,Swimming pool,Tennis court
740,740,For Rent Studio Unit at Columns at Legaspi Village near Greenbelt,"Antonio Arnaiz Ave, Legazpi Village, Makati, 1223 Metro Manila San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 27,000",Monthly,1,1.0,31.0,The Columns Legazpi Village,4.04,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
741,741,Studio Condo Unit - The Linear Makati,"Mayapis Street corner Yakal and Malugay Street Barangay San Antonio Makati City San Antonio, Makati",Metro Manila,Makati,San Antonio,"₱ 14,000",Monthly,1,1.0,22.0,The Linear Makati,4.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
742,742,"2BR Condo for Rent in Frabella 1, Makati","Rada St. Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 75,000",Monthly,2,2.0,150.0,The Frabella I,4.92,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,743,Lerato Fully-Furnished Studio For Rent,"Philippines, 1209, Makati, Malugay St Bel-Air, Makati",Metro Manila,Makati,Bel-Air,"₱ 38,000",Monthly,1,1.0,30.0,The Lerato,4.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
744,744,For Rent 1 BR Suite at Signa Designer Residences,"116 Valero Street, Salcedo VIllage Bel-Air, Makati",Metro Manila,Makati,Bel-Air,"₱ 60,000",,1,1.0,56.0,Signa Designer Residences,4.54,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
745,745,For lease shang salcedo (makati) 1 bedroom,"Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 60,000",Monthly,1,1.0,67.0,Shang Salcedo Place,4.89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
746,746,For Rent Fully Furnished 3BR unit in The Residences at Greenbelt,"San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 165,000",Monthly,3,1.0,165.0,The Residences at Greenbelt,4.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
747,747,For Lease 3 Bedroom in Luna Gardens Rockwell Makati,"Rockwell Center , Makati City, Metro Manila Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 210,000",Monthly,3,3.0,248.0,Luna Gardens,4.4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
748,748,"Studio Unit for Rent in One Legazpi Park, Makati City","Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 50,000",Monthly,1,1.0,40.45,One Legazpi Park,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
749,749,FOR RENT Fully Furnished Studio unit in Paseo Heights,"Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 38,000",Monthly,1,1.0,30.0,Paseo Heights,4.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,750,"Reduced Price! 2BR Condo for Rent in Tropical Palms, Legaspi Village, Makati","Dela Rosa St. San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 80,000",Monthly,2,2.0,141.0,Tropical Palms,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,751,Condo For Rent Prince Plaza 2 Makati,"Philippines, Makati, Dela Rosa St Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 35,000",Monthly,1,1.0,34.0,Prince Plaza II,4.92,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,752,"FOR LEASE: Studio Unit in Edades Tower. Rockwell Center, Makati City","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 50,000",Monthly,1,1.0,33.0,Edades Tower and Garden Villas,4.4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
753,753,Condo Unit For Lease - Ponte Salcedo,"Philippines, Makati, Valero 120 Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 85,000",Monthly,2,2.0,140.0,Ponte Salcedo,4.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,754,"Elegant Studio Unit at Legazpi Village, Makati for Rent","San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 40,000",Monthly,1,1.0,38.0,The Columns,4.04,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0
755,755,"The Residences at Greenbelt 2-Bedroom Unit for Rent, Makati City","San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 130,000",Monthly,2,0.0,111.0,The Residences at Greenbelt,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
756,756,For Lease 1 Bedroom in Escala Salcedo Makati,"San Augustin , Makati City, Metro Manila Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 70,000",Monthly,1,1.0,50.0,Escala Salcedo,4.89,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
757,757,For Rent Semi Furnished 3BR unit in Two Roxas Triangle,"Cruzada St, Makati, Metro Manila Urdaneta, Makati",Metro Manila,Makati,Urdaneta,"₱ 265,000",Monthly,3,4.0,303.0,Two Roxas Triangle,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
758,758,For Rent Studio unit in Paseo Heights,"L.P. Leviste Streets, Salcedo Village Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 23,000",Monthly,1,1.0,30.0,Paseo Heights,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
759,759,2 Bedroom at Cattleya Gardens Unit 41,"C. Palanca Street, Legaspi Village, Makati City Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 75,000",Monthly,2,2.0,125.7,Cattleya Gardens,4.92,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,760,Paseo Heights Makati Semi-Furnished Studio Unit,"136 L.P. Leviste St., Brgy. Bel-Air, Salcedo Village, Makati, Philippines Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 27,000",Monthly,1,1.0,30.0,Paseo Heights,4.89,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,761,Spacious and Furnished 2 Bedroom Condominium in Makati,"Rada Street Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 95,000",Monthly,2,2.0,150.11,The Frabella I,4.92,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,762,58sqm - 1 bedroom - Condo for Rent Makati,"San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 75,000",Monthly,1,1.0,58.0,The Residences at Greenbelt,4.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
763,763,"FOR RENT Semi Furnished 2BR unit in Proscenium, Lincoln","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 100,000",Monthly,2,2.0,96.0,Proscenium,4.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,764,"Rockwell - Elegant, fully furnished 3 bedroom at Hidalgo Place","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 190,000",Monthly,3,3.0,197.0,Hidalgo Place,4.4,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
765,765,Salcedo Park | 3BR Unit for Rent in H.V Dela Costa Street Makati City - DR88860,"Bel-Air, Makati",Metro Manila,Makati,Bel-Air,"₱ 130,000",Monthly,3,4.0,179.0,The Salcedo Park,4.54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,766,Salcedo Park Tower 1 - 3 Bedroom Flat unit For Lease!!,"121 H.V Dela Costa Street Salcedo Village, Makati, 1227 Metro Manila Bel-Air, Makati",Metro Manila,Makati,Bel-Air,"₱ 90,000",Monthly,3,4.0,180.0,The Salcedo Park,4.54,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
767,767,For Lease 1 Bedroom in Manansala Rockwell Makati,"Hidalgo Drive, Rockwell Makati Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 65,000",Monthly,1,1.0,71.0,Manansala,4.4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
768,768,1 Bedroom studio with balcony For Rent Makati,"Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 30,000",Monthly,1,0.0,30.0,BSA Mansion,4.92,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,769,"For Lease: 1 Bedroom in Biltmore, Legaspi Village, Makati","102 Aguirre, Legazpi Village, Makati, 1229 Kalakhang Maynila Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 65,000",Monthly,1,2.0,80.0,The Biltmore,4.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
770,770,FOR RENT Fully Furnished 2BR unit in Easton Place,"Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 95,000",Monthly,2,2.0,120.0,Easton Place,4.89,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,771,"For Lease: Studio Unit in Proscenium at Rockwell, Lincoln Tower, Makati","Estrella, Rockwell Center, Makati, Metro Manila Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 40,000",Monthly,1,1.0,32.0,Proscenium at Rockwell,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
772,772,For Lease: Brand New and Nicely Designed 1BR Condo in Salcedo Village,"Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 55,000",Monthly,1,1.0,50.0,0,4.89,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
773,773,3 Bedroom Condo Unit in Makati CBD for Rent - The Salcedo Park,"Bel-Air, Makati",Metro Manila,Makati,Bel-Air,"₱ 120,000",Monthly,3,4.0,179.0,The Salcedo Park,4.54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,774,Fully furnished Studio Knightsbridge Century Makati with Parking,"Poblacion, Makati",Metro Manila,Makati,Poblacion,"₱ 40,000",Monthly,1,1.0,27.0,Knightsbridge Residences,4.13,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
775,775,studio unit of grand soho makati in salcedo village,"Philippines, 1227, Makati, H. V. Dela Costa Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 23,000",Monthly,1,1.0,26.0,Grand Soho Makati,4.89,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,776,A beautiful FF studio unit w/ balcony in Greenbelt Radissons is for Lease!,"106 Aguirre, Legazpi Village, Makati City San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 46,000",Monthly,1,1.0,34.0,Greenbelt Radissons,4.04,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
777,777,"For Lease 2 Bedroom Unit in Park Terraces 1, Makati City","Philippines, 1230, Makati, San Lorenzo, Pasay Rd San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 200,000",Monthly,2,2.0,155.0,Park Terraces,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
778,778,3BR Penthouse Condo Unit For Rent,"Poblacion, Makati",Metro Manila,Makati,Poblacion,"₱ 180,000",,3,3.0,150.0,0,4.13,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
779,779,Westgate Plaza Studio Unit for Rent in Westgate Plaza Makati City,"120 H. V. dela Costa, Salcedo Village, Makati City Bel-Air, Makati",Metro Manila,Makati,Bel-Air,"₱ 20,000",Monthly,1,1.0,32.0,Westgate Plaza,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
780,780,Fully Furnished 3BR unit for rent with parking at Brio Tower Makati,"Guadalupe Viejo, Makati",Metro Manila,Makati,Guadalupe Viejo,"₱ 75,000",Monthly,3,2.0,85.0,Brio Tower,3.76,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
781,781,2 bedroom condo in makati bedspacer room is good for 2 person female only,"Pio Del Pilar, Makati",Metro Manila,Makati,Pio Del Pilar,"₱ 12,000",Monthly,2,2.0,76.0,Makati Executive Tower 1,4.58,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
782,782,"3 Bedroom TRAG, Makati For Rent at a Reduced Price","San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 150,000",Monthly,3,3.0,148.0,The Residences at Greenbelt,4.04,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
